             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          28138553  physical user.ang    akong PD       0:00      1 (Priority)
          28138552  physical user.ang    akong PD       0:00      1 (Priority)
          28138551  physical user.ang    akong PD       0:00      1 (Priority)
          28138550  physical user.ang    akong PD       0:00      1 (Priority)
          28138549  physical user.ang    akong PD       0:00      1 (Priority)
          28138548  physical user.ang    akong PD       0:00      1 (Priority)
          28138547  physical user.ang    akong PD       0:00      1 (Priority)
          28138546  physical user.ang    akong PD       0:00      1 (Priority)
          28138545  physical user.ang    akong PD       0:00      1 (Priority)
          28138544  physical user.ang    akong PD       0:00      1 (Priority)
          28138543  physical user.ang    akong PD       0:00      1 (Priority)
          28138542  physical user.ang    akong PD       0:00      1 (Priority)
          28138541  physical user.ang    akong PD       0:00      1 (Priority)
          28138540  physical user.ang    akong PD       0:00      1 (Priority)
          28138539  physical user.ang    akong PD       0:00      1 (Priority)
          28138538  physical user.ang    akong PD       0:00      1 (Priority)
          28138537  physical user.ang    akong PD       0:00      1 (Priority)
          28138536  physical user.ang    akong PD       0:00      1 (Priority)
          28138535  physical user.ang    akong PD       0:00      1 (Priority)
          28138534  physical user.ang    akong PD       0:00      1 (Priority)
          28138533  physical user.ang    akong PD       0:00      1 (Priority)
          28138532  physical user.ang    akong PD       0:00      1 (Priority)
          28138531  physical user.ang    akong PD       0:00      1 (Priority)
          28138530  physical user.ang    akong PD       0:00      1 (Priority)
          28138529  physical user.ang    akong PD       0:00      1 (Priority)
          28138528  physical user.ang    akong PD       0:00      1 (Priority)
          28138527  physical user.ang    akong PD       0:00      1 (Priority)
          28138526  physical user.ang    akong PD       0:00      1 (Priority)
          28138525  physical user.ang    akong PD       0:00      1 (Priority)
          28138524  physical user.ang    akong PD       0:00      1 (Priority)
          28138523  physical user.ang    akong PD       0:00      1 (Priority)
          28138522  physical user.ang    akong PD       0:00      1 (Priority)
          28138521  physical user.ang    akong PD       0:00      1 (Priority)
          28138520  physical user.ang    akong PD       0:00      1 (Priority)
          28138519  physical user.ang    akong PD       0:00      1 (Priority)
          28138518  physical user.ang    akong PD       0:00      1 (Priority)
          28138517  physical user.ang    akong PD       0:00      1 (Priority)
          28138516  physical user.ang    akong PD       0:00      1 (Priority)
          28138515  physical user.ang    akong PD       0:00      1 (Priority)
          28138514  physical user.ang    akong PD       0:00      1 (Priority)
          28138513  physical user.ang    akong PD       0:00      1 (Priority)
          28138512  physical user.ang    akong PD       0:00      1 (Priority)
          28138511  physical user.ang    akong PD       0:00      1 (Priority)
          28138510  physical user.ang    akong PD       0:00      1 (Priority)
          28138509  physical user.ang    akong PD       0:00      1 (Priority)
          28138508  physical user.ang    akong PD       0:00      1 (Priority)
          28138507  physical user.ang    akong PD       0:00      1 (Priority)
          28138506  physical user.ang    akong PD       0:00      1 (Priority)
          28138503  physical user.ang    akong PD       0:00      1 (Priority)
          28138502  physical user.ang    akong PD       0:00      1 (Priority)
          28138501  physical user.ang    akong PD       0:00      1 (Priority)
          28138500  physical user.ang    akong PD       0:00      1 (Priority)
          28138499  physical user.ang    akong PD       0:00      1 (Priority)
          28138498  physical user.ang    akong PD       0:00      1 (Priority)
          28138497  physical user.ang    akong PD       0:00      1 (Priority)
          28138496  physical user.ang    akong PD       0:00      1 (Priority)
          28138495  physical user.ang    akong PD       0:00      1 (Priority)
          28138494  physical user.ang    akong PD       0:00      1 (Priority)
          28138493  physical user.ang    akong PD       0:00      1 (Priority)
          28138492  physical user.ang    akong PD       0:00      1 (Priority)
          28138491  physical user.ang    akong PD       0:00      1 (Priority)
          28138490  physical user.ang    akong PD       0:00      1 (Priority)
          28138489  physical user.ang    akong PD       0:00      1 (Priority)
          28138488  physical user.ang    akong PD       0:00      1 (Priority)
          28138487  physical user.ang    akong PD       0:00      1 (Priority)
          28138486  physical user.ang    akong PD       0:00      1 (Priority)
          28138485  physical user.ang    akong PD       0:00      1 (Priority)
          28138484  physical user.ang    akong PD       0:00      1 (Priority)
          28138483  physical user.ang    akong PD       0:00      1 (Priority)
          28138482  physical user.ang    akong PD       0:00      1 (Priority)
          28138481  physical user.ang    akong PD       0:00      1 (Priority)
          28138480  physical user.ang    akong PD       0:00      1 (Priority)
          28138479  physical user.ang    akong PD       0:00      1 (Priority)
          28138478  physical user.ang    akong PD       0:00      1 (Priority)
          28138477  physical user.ang    akong PD       0:00      1 (Priority)
          28138476  physical user.ang    akong PD       0:00      1 (Priority)
          28138475  physical user.ang    akong PD       0:00      1 (Priority)
          28138474  physical user.ang    akong PD       0:00      1 (Priority)
          28138473  physical user.ang    akong PD       0:00      1 (Priority)
          28138472  physical user.ang    akong PD       0:00      1 (Priority)
          28138471  physical user.ang    akong PD       0:00      1 (Priority)
          28138470  physical user.ang    akong PD       0:00      1 (Priority)
          28138469  physical user.ang    akong PD       0:00      1 (Priority)
          28138468  physical user.ang    akong PD       0:00      1 (Priority)
          28138467  physical user.ang    akong PD       0:00      1 (Priority)
          28138466  physical user.ang    akong PD       0:00      1 (Priority)
          28138465  physical user.ang    akong PD       0:00      1 (Priority)
          28138464  physical user.ang    akong PD       0:00      1 (Priority)
          28138463  physical user.ang    akong PD       0:00      1 (Priority)
          28138462  physical user.ang    akong PD       0:00      1 (Priority)
          28138461  physical user.ang    akong PD       0:00      1 (Priority)
          28138460  physical user.ang    akong PD       0:00      1 (Priority)
          28138459  physical user.ang    akong PD       0:00      1 (Priority)
          28138458  physical user.ang    akong PD       0:00      1 (Priority)
          28138457  physical user.ang    akong PD       0:00      1 (Priority)
          28138456  physical user.ang    akong PD       0:00      1 (Priority)
          28138455  physical user.ang    akong PD       0:00      1 (Priority)
          28138454  physical user.ang    akong PD       0:00      1 (Priority)
          28138453  physical user.ang    akong PD       0:00      1 (Priority)
          28138452  physical user.ang    akong PD       0:00      1 (Priority)
          28138451  physical user.ang    akong PD       0:00      1 (Priority)
          28138450  physical user.ang    akong PD       0:00      1 (Priority)
          28138449  physical user.ang    akong PD       0:00      1 (Priority)
          28138448  physical user.ang    akong PD       0:00      1 (Priority)
          28138447  physical user.ang    akong PD       0:00      1 (Priority)
          28138446  physical user.ang    akong PD       0:00      1 (Priority)
          28138445  physical user.ang    akong PD       0:00      1 (Priority)
          28138444  physical user.ang    akong PD       0:00      1 (Priority)
          28138443  physical user.ang    akong PD       0:00      1 (Priority)
          28138442  physical user.ang    akong PD       0:00      1 (Priority)
          28138441  physical user.ang    akong PD       0:00      1 (Priority)
          28138440  physical user.ang    akong PD       0:00      1 (Priority)
